title,url,year
Talk: Rebeca Sarai - Privacy-preserving methods: Building secure projects,https://www.youtube.com/watch?v=jKlJEPSZAYo,2020
Talk: Hannah Stepanek - Let's talk Databases in Python: SQLAlchemy and Alembic,https://www.youtube.com/watch?v=36yw8VC3KU8,2020
Tutorial: Sebastian Witowski - Modern Python Developer's Toolkit,https://www.youtube.com/watch?v=WkUBx3g2QfQ,2020
Talk: Flávio Juvenal da Silva Junior - 1 + 1 = 1 or Record Deduplication with Python,https://www.youtube.com/watch?v=eMI8lwQl3Dc,2020
Talk: Dr. Cristián Maureira-Fredes - C++ ♥ Python: from modules to hybrid applications,https://www.youtube.com/watch?v=klCfoGCwmMg,2020
Talk: Hank Preston - Introduction to Writing Network Tests with pyATS,https://www.youtube.com/watch?v=tFeVdazq0O0,2020
Sponsor Workshop: Google: Charles Engelke - Serverless Python Applications with Google Cloud,https://www.youtube.com/watch?v=4bjX9iKqpXA,2020
Talk: Dustin Ingram - Static Typing in Python,https://www.youtube.com/watch?v=ST33zDM9vOE,2020
Talk: Elizaveta Shashkova - The Hidden Power of the Python Runtime,https://www.youtube.com/watch?v=yr6E7FwK_Hw,2020
Talk: Shauna Gordon-McKeon - Organizing To Improve Your Workplace: Know Your Rights,https://www.youtube.com/watch?v=mWKygyFir54,2020
Talk: Deepak Kumar Gupta - Saved by In-Memory NoSQL,https://www.youtube.com/watch?v=NjMTf2UWPsw,2020
Talk: Kathryn Lingel - Pyambic Pentameter: generating rhyming and metered poems,https://www.youtube.com/watch?v=2ymZVpuqvSc,2020
Talk: Łukasz Langa - AsyncIO + Music,https://www.youtube.com/watch?v=02CLD-42VdI&t=395s,2020
Talk: Vinayak Mehta - The Hitchhiker's Guide to CLIs in Python,https://www.youtube.com/watch?v=Hn-syMunNy8,2020
"Talk: Lorena Mesa, Elaine Wong, Mariatta - 9 Years of PyLadies: Lessons Learned and What Comes Next",https://www.youtube.com/watch?v=KRwpY2TixAs,2020
Talk: Matthew Knapp Bachmann - Transitioning from developing software to developing people,https://www.youtube.com/watch?v=x7IwVaQgUAM,2020
Talk: Mason Egger - Building Docs like Code: Continuous Integration for Documentation,https://www.youtube.com/watch?v=4SwdVMKhbn4,2020
Tutorial: Andrew Knight - Hands-On Web App Test Automation,https://www.youtube.com/watch?v=XMMHpv54xxM,2020
"Talk: Katie McLaughlin - What is deployment, anyway?",https://www.youtube.com/watch?v=8vstov3Y7uE,2020
Tutorial: Matt Harrison - Hands-on Python for Programmers,https://www.youtube.com/watch?v=fuJcSNUMrW0,2020
Talk: Takanori Suzuki - Automate the Boring Stuff with Slackbot,https://www.youtube.com/watch?v=ndi55Ig6-SI,2020
Talk: Marlene Mhangami - Leadership and Identity in the Pan-African Python movement,https://www.youtube.com/watch?v=PQmCADPolOE,2020
Talk: Jessica Garson - How I Solved my NYC Parking Problem with Python,https://www.youtube.com/watch?v=bK2iPDu7RDE,2020
Talk: Carol J. Smith - Implementing Ethics: Developing Trustworthy AI,https://www.youtube.com/watch?v=vPokIvli8yk,2020
Talk: Itamar Turner-Trauring - Small Big Data: using NumPy and Pandas when your data doesn't fit ...,https://www.youtube.com/watch?v=8pFnrr0NnwY,2020
Talk: Russell Keith-Magee - Snakes in a case: Packaging Python apps for distribution,https://www.youtube.com/watch?v=WjMDXDHBn1I&t=972s,2020
"Talk: Jeff Bass - Yin Yang Ranch: Building a Distributed Computer Vision Pipeline using Python, O...",https://www.youtube.com/watch?v=76GGZGneJZ4,2020
Talk: Conor Hoekstra - Beautiful Python Refactoring,https://www.youtube.com/watch?v=W-lZttZhsUY&t=1558s,2020
Talk: Trey Hunner - Comprehensible Comprehensions,https://www.youtube.com/watch?v=ei71YpmfRX4&t=141s,2020
"Talk: Dean Wampler - Ray: A System for High-performance, Distributed Python Applications",https://www.youtube.com/watch?v=tqUe0gcfqAU,2020
Talk: Jon Crall - Developing With Doctests - Using Xdoctest As A Backend,https://www.youtube.com/watch?v=CUjCqOw_oFk,2020
Tutorial: Eric J. Ma - Demystifying Deep Learning for Data Scientists,https://www.youtube.com/watch?v=gGu3pPC_fBM,2020
Talk: Andrew Knight - East Meets West When Translating Django Apps,https://www.youtube.com/watch?v=OUkzFbzkXy4,2020
Charla: Luis Diego Conejo Alpizar - Historias de debug en clase de Python Avanzado,https://www.youtube.com/watch?v=UYpnyUyzpSY,2020
Emily Morehouse-Valcarcel - Welcome to PyCon 2020,https://www.youtube.com/watch?v=ThLpG6o6zoM,2020
